provinsi,jenis,daerah,tahun,periode,gk,kategori,kategori_encoded
SUMATERA UTARA,TOTAL,PERDESAANPERKOTAAN,2019,MARET,466122.0,Menengah,0
SUMATERA UTARA,TOTAL,PERDESAANPERKOTAAN,2019,SEPTEMBER,490120.0,Menengah,0
SUMATERA UTARA,TOTAL,PERDESAANPERKOTAAN,2020,MARET,502904.0,Menengah Tinggi,2
SUMATERA UTARA,TOTAL,PERDESAANPERKOTAAN,2020,SEPTEMBER,505236.0,Menengah Tinggi,2
SUMATERA UTARA,TOTAL,PERKOTAAN,2021,MARET,543085.0,Menengah Tinggi,2
SUMATERA UTARA,TOTAL,PERKOTAAN,2021,SEPTEMBER,556437.0,Menengah Tinggi,2
SUMATERA UTARA,TOTAL,PERKOTAAN,2022,MARET,583221.0,Menengah Tinggi,2
SUMATERA UTARA,TOTAL,PERKOTAAN,2022,SEPTEMBER,615227.0,Menengah Tinggi,2
SUMATERA UTARA,TOTAL,PERDESAAN,2021,MARET,504685.0,Menengah Tinggi,2
SUMATERA UTARA,TOTAL,PERDESAAN,2021,SEPTEMBER,513987.0,Menengah Tinggi,2
SUMATERA UTARA,TOTAL,PERDESAAN,2022,MARET,534184.0,Menengah Tinggi,2
SUMATERA UTARA,TOTAL,PERDESAAN,2022,SEPTEMBER,563783.0,Menengah Tinggi,2
SUMATERA UTARA,TOTAL,PERDESAANPERKOTAAN,2021,MARET,525756.0,Menengah Tinggi,2
SUMATERA UTARA,TOTAL,PERDESAANPERKOTAAN,2021,SEPTEMBER,537311.0,Menengah Tinggi,2
SUMATERA UTARA,TOTAL,PERDESAANPERKOTAAN,2022,MARET,561004.0,Menengah Tinggi,2
SUMATERA UTARA,TOTAL,PERDESAANPERKOTAAN,2022,SEPTEMBER,592025.0,Menengah Tinggi,2
SUMATERA BARAT,MAKANAN,PERKOTAAN,2015,MARET,288410.0,Menengah Rendah,1
SUMATERA BARAT,MAKANAN,PERKOTAAN,2015,SEPTEMBER,301356.0,Menengah Rendah,1
SUMATERA BARAT,MAKANAN,PERKOTAAN,2016,MARET,312154.0,Menengah Rendah,1
SUMATERA BARAT,MAKANAN,PERKOTAAN,2016,SEPTEMBER,322168.0,Menengah Rendah,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2015,MARET,293768.0,Menengah Rendah,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2015,SEPTEMBER,313294.0,Menengah Rendah,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2016,MARET,332415.0,Menengah Rendah,1
SUMATERA BARAT,MAKANAN,PERDESAAN,2016,SEPTEMBER,341816.0,Menengah Rendah,1
SUMATERA BARAT,MAKANAN,PERDESAANPERKOTAAN,2015,MARET,291641.0,Menengah Rendah,1
SUMATERA BARAT,MAKANAN,PERDESAANPERKOTAAN,2015,SEPTEMBER,308554.0,Menengah Rendah,1
SUMATERA BARAT,MAKANAN,PERDESAANPERKOTAAN,2016,MARET,326993.0,Menengah Rendah,1
SUMATERA BARAT,MAKANAN,PERDESAANPERKOTAAN,2016,SEPTEMBER,334358.0,Menengah Rendah,1
SUMATERA BARAT,MAKANAN,PERKOTAAN,2017,MARET,337132.0,Menengah Rendah,1
SUMATERA BARAT,MAKANAN,PERKOTAAN,2017,SEPTEMBER,339340.0,Menengah Rendah,1
SUMATERA BARAT,MAKANAN,PERKOTAAN,2018,MARET,356907.0,Menengah,0
SUMATERA BARAT,MAKANAN,PERKOTAAN,2018,SEPTEMBER,367319.0,Menengah,0
SUMATERA BARAT,MAKANAN,PERDESAAN,2017,MARET,352878.0,Menengah,0
SUMATERA BARAT,MAKANAN,PERDESAAN,2017,SEPTEMBER,354771.0,Menengah,0
SUMATERA BARAT,MAKANAN,PERDESAAN,2018,MARET,369087.0,Menengah,0
SUMATERA BARAT,MAKANAN,PERDESAAN,2018,SEPTEMBER,370529.0,Menengah,0
SUMATERA BARAT,MAKANAN,PERDESAANPERKOTAAN,2017,MARET,346896.0,Menengah Rendah,1
SUMATERA BARAT,MAKANAN,PERDESAANPERKOTAAN,2017,SEPTEMBER,348429.0,Menengah Rendah,1
SUMATERA BARAT,MAKANAN,PERDESAANPERKOTAAN,2018,MARET,364235.0,Menengah,0
SUMATERA BARAT,MAKANAN,PERDESAANPERKOTAAN,2018,SEPTEMBER,369206.0,Menengah,0
SUMATERA BARAT,MAKANAN,PERKOTAAN,2019,MARET,382490.0,Menengah,0
SUMATERA BARAT,MAKANAN,PERKOTAAN,2019,SEPTEMBER,402124.0,Menengah,0
SUMATERA BARAT,MAKANAN,PERKOTAAN,2020,MARET,411369.0,Menengah,0
SUMATERA BARAT,MAKANAN,PERKOTAAN,2020,SEPTEMBER,413073.0,Menengah,0
SUMATERA BARAT,MAKANAN,PERDESAAN,2019,MARET,382217.0,Menengah,0
SUMATERA BARAT,MAKANAN,PERDESAAN,2019,SEPTEMBER,401904.0,Menengah,0
SUMATERA BARAT,MAKANAN,PERDESAAN,2020,MARET,415694.0,Menengah,0
SUMATERA BARAT,MAKANAN,PERDESAAN,2020,SEPTEMBER,416419.0,Menengah,0
SUMATERA BARAT,MAKANAN,PERDESAANPERKOTAAN,2019,MARET,382333.0,Menengah,0
SUMATERA BARAT,MAKANAN,PERDESAANPERKOTAAN,2019,SEPTEMBER,402003.0,Menengah,0
SUMATERA BARAT,MAKANAN,PERDESAANPERKOTAAN,2020,MARET,413832.0,Menengah,0
SUMATERA BARAT,MAKANAN,PERDESAANPERKOTAAN,2020,SEPTEMBER,414949.0,Menengah,0
SUMATERA BARAT,MAKANAN,PERKOTAAN,2021,MARET,424106.0,Menengah,0
SUMATERA BARAT,MAKANAN,PERKOTAAN,2021,SEPTEMBER,431008.0,Menengah,0
SUMATERA BARAT,MAKANAN,PERKOTAAN,2022,MARET,453326.0,Menengah,0
SUMATERA BARAT,MAKANAN,PERKOTAAN,2022,SEPTEMBER,490322.0,Menengah,0
SUMATERA BARAT,MAKANAN,PERDESAAN,2021,MARET,438205.0,Menengah,0
SUMATERA BARAT,MAKANAN,PERDESAAN,2021,SEPTEMBER,444693.0,Menengah,0
SUMATERA BARAT,MAKANAN,PERDESAAN,2022,MARET,470942.0,Menengah,0
SUMATERA BARAT,MAKANAN,PERDESAAN,2022,SEPTEMBER,500796.0,Menengah,0
SUMATERA BARAT,MAKANAN,PERDESAANPERKOTAAN,2021,MARET,431644.0,Menengah,0
SUMATERA BARAT,MAKANAN,PERDESAANPERKOTAAN,2021,SEPTEMBER,438308.0,Menengah,0
SUMATERA BARAT,MAKANAN,PERDESAANPERKOTAAN,2022,MARET,462910.0,Menengah,0
SUMATERA BARAT,MAKANAN,PERDESAANPERKOTAAN,2022,SEPTEMBER,495824.0,Menengah,0
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2015,MARET,117925.0,Rendah,3
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2015,SEPTEMBER,121984.0,Rendah,3
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2016,MARET,129369.0,Rendah,3
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2016,SEPTEMBER,132506.0,Rendah,3
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2015,MARET,75985.0,Rendah,3
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2015,SEPTEMBER,77884.0,Rendah,3
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2016,MARET,81375.0,Rendah,3
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2016,SEPTEMBER,83703.0,Rendah,3
SUMATERA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2015,MARET,92637.0,Rendah,3
SUMATERA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2015,SEPTEMBER,95393.0,Rendah,3
SUMATERA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2016,MARET,98148.0,Rendah,3
SUMATERA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2016,SEPTEMBER,103717.0,Rendah,3
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2017,MARET,135481.0,Rendah,3
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2017,SEPTEMBER,136026.0,Rendah,3
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2018,MARET,139235.0,Rendah,3
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2018,SEPTEMBER,140237.0,Rendah,3
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2017,MARET,86342.0,Rendah,3
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2017,SEPTEMBER,86644.0,Rendah,3
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2018,MARET,91162.0,Rendah,3
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2018,SEPTEMBER,95901.0,Rendah,3
SUMATERA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2017,MARET,106715.0,Rendah,3
SUMATERA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2017,SEPTEMBER,107368.0,Rendah,3
SUMATERA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2018,MARET,112319.0,Rendah,3
SUMATERA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2018,SEPTEMBER,116426.0,Rendah,3
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2019,MARET,143519.0,Rendah,3
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2019,SEPTEMBER,149242.0,Rendah,3
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2020,MARET,151198.0,Rendah,3
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2020,SEPTEMBER,152458.0,Rendah,3
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2019,MARET,101722.0,Rendah,3
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2019,SEPTEMBER,108553.0,Rendah,3
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2020,MARET,112136.0,Rendah,3
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2020,SEPTEMBER,113254.0,Rendah,3
SUMATERA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2019,MARET,121319.0,Rendah,3
SUMATERA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2019,SEPTEMBER,127697.0,Rendah,3
SUMATERA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2020,MARET,130483.0,Rendah,3
SUMATERA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2020,SEPTEMBER,132291.0,Rendah,3
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2021,MARET,156831.0,Rendah,3
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2021,SEPTEMBER,161294.0,Rendah,3
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2022,MARET,169253.0,Rendah,3
SUMATERA BARAT,NONMAKANAN,PERKOTAAN,2022,SEPTEMBER,178321.0,Rendah,3
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2021,MARET,117976.0,Rendah,3
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2021,SEPTEMBER,121531.0,Rendah,3
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2022,MARET,127489.0,Rendah,3
SUMATERA BARAT,NONMAKANAN,PERDESAAN,2022,SEPTEMBER,138150.0,Rendah,3
SUMATERA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2021,MARET,137059.0,Rendah,3
SUMATERA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2021,SEPTEMBER,141237.0,Rendah,3
SUMATERA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2022,MARET,148030.0,Rendah,3
SUMATERA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2022,SEPTEMBER,158370.0,Rendah,3
SUMATERA BARAT,TOTAL,PERKOTAAN,2013,MARET,332837.0,Menengah Rendah,1
SUMATERA BARAT,TOTAL,PERKOTAAN,2013,SEPTEMBER,360768.0,Menengah,0
SUMATERA BARAT,TOTAL,PERKOTAAN,2014,MARET,374968.0,Menengah,0
SUMATERA BARAT,TOTAL,PERKOTAAN,2014,SEPTEMBER,390862.0,Menengah,0
SUMATERA BARAT,TOTAL,PERDESAAN,2013,MARET,288215.0,Menengah Rendah,1
SUMATERA BARAT,TOTAL,PERDESAAN,2013,SEPTEMBER,321252.0,Menengah Rendah,1
SUMATERA BARAT,TOTAL,PERDESAAN,2014,MARET,333511.0,Menengah Rendah,1
SUMATERA BARAT,TOTAL,PERDESAAN,2014,SEPTEMBER,349824.0,Menengah Rendah,1
SUMATERA BARAT,TOTAL,PERKOTAAN,2015,MARET,406335.0,Menengah,0
SUMATERA BARAT,TOTAL,PERKOTAAN,2015,SEPTEMBER,423339.0,Menengah,0
SUMATERA BARAT,TOTAL,PERKOTAAN,2016,MARET,441523.0,Menengah,0
SUMATERA BARAT,TOTAL,PERKOTAAN,2016,SEPTEMBER,454674.0,Menengah,0
SUMATERA BARAT,TOTAL,PERDESAAN,2015,MARET,369753.0,Menengah,0
SUMATERA BARAT,TOTAL,PERDESAAN,2015,SEPTEMBER,391178.0,Menengah,0
SUMATERA BARAT,TOTAL,PERDESAAN,2016,MARET,413790.0,Menengah,0
SUMATERA BARAT,TOTAL,PERDESAAN,2016,SEPTEMBER,425520.0,Menengah,0
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,2015,MARET,384278.0,Menengah,0
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,2015,SEPTEMBER,403947.0,Menengah,0
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,2016,MARET,425141.0,Menengah,0
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,2016,SEPTEMBER,438075.0,Menengah,0
SUMATERA BARAT,TOTAL,PERKOTAAN,2017,MARET,472614.0,Menengah,0
SUMATERA BARAT,TOTAL,PERKOTAAN,2017,SEPTEMBER,475365.0,Menengah,0
SUMATERA BARAT,TOTAL,PERKOTAAN,2018,MARET,496142.0,Menengah,0
SUMATERA BARAT,TOTAL,PERKOTAAN,2018,SEPTEMBER,507557.0,Menengah Tinggi,2
SUMATERA BARAT,TOTAL,PERDESAAN,2017,MARET,439220.0,Menengah,0
SUMATERA BARAT,TOTAL,PERDESAAN,2017,SEPTEMBER,441415.0,Menengah,0
SUMATERA BARAT,TOTAL,PERDESAAN,2018,MARET,460249.0,Menengah,0
SUMATERA BARAT,TOTAL,PERDESAAN,2018,SEPTEMBER,466430.0,Menengah,0
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,2017,MARET,453611.0,Menengah,0
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,2017,SEPTEMBER,455797.0,Menengah,0
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,2018,MARET,476554.0,Menengah,0
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,2018,SEPTEMBER,485632.0,Menengah,0
SUMATERA BARAT,TOTAL,PERKOTAAN,2019,MARET,526008.0,Menengah Tinggi,2
SUMATERA BARAT,TOTAL,PERKOTAAN,2019,SEPTEMBER,551366.0,Menengah Tinggi,2
SUMATERA BARAT,TOTAL,PERKOTAAN,2020,MARET,562567.0,Menengah Tinggi,2
SUMATERA BARAT,TOTAL,PERKOTAAN,2020,SEPTEMBER,565531.0,Menengah Tinggi,2
SUMATERA BARAT,TOTAL,PERDESAAN,2019,MARET,483939.0,Menengah,0
SUMATERA BARAT,TOTAL,PERDESAAN,2019,SEPTEMBER,510457.0,Menengah Tinggi,2
SUMATERA BARAT,TOTAL,PERDESAAN,2020,MARET,527830.0,Menengah Tinggi,2
SUMATERA BARAT,TOTAL,PERDESAAN,2020,SEPTEMBER,529673.0,Menengah Tinggi,2
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,2019,MARET,503652.0,Menengah Tinggi,2
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,2019,SEPTEMBER,529700.0,Menengah Tinggi,2
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,2020,MARET,544315.0,Menengah Tinggi,2
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,2020,SEPTEMBER,547240.0,Menengah Tinggi,2
SUMATERA BARAT,TOTAL,PERKOTAAN,2021,MARET,580937.0,Menengah Tinggi,2
SUMATERA BARAT,TOTAL,PERKOTAAN,2021,SEPTEMBER,592302.0,Menengah Tinggi,2
SUMATERA BARAT,TOTAL,PERKOTAAN,2022,MARET,622579.0,Menengah Tinggi,2
SUMATERA BARAT,TOTAL,PERKOTAAN,2022,SEPTEMBER,668643.0,Tinggi,4
SUMATERA BARAT,TOTAL,PERDESAAN,2021,MARET,556181.0,Menengah Tinggi,2
SUMATERA BARAT,TOTAL,PERDESAAN,2021,SEPTEMBER,566224.0,Menengah Tinggi,2
SUMATERA BARAT,TOTAL,PERDESAAN,2022,MARET,598431.0,Menengah Tinggi,2
SUMATERA BARAT,TOTAL,PERDESAAN,2022,SEPTEMBER,638946.0,Menengah Tinggi,2
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,2021,MARET,568703.0,Menengah Tinggi,2
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,2021,SEPTEMBER,579545.0,Menengah Tinggi,2
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,2022,MARET,610940.0,Menengah Tinggi,2
SUMATERA BARAT,TOTAL,PERDESAANPERKOTAAN,2022,SEPTEMBER,654194.0,Tinggi,4
RIAU,MAKANAN,PERKOTAAN,2015,MARET,280361.0,Menengah Rendah,1
RIAU,MAKANAN,PERKOTAAN,2015,SEPTEMBER,288956.0,Menengah Rendah,1
RIAU,MAKANAN,PERKOTAAN,2016,MARET,292026.0,Menengah Rendah,1
RIAU,MAKANAN,PERKOTAAN,2016,SEPTEMBER,301570.0,Menengah Rendah,1
RIAU,MAKANAN,PERDESAAN,2015,MARET,302422.0,Menengah Rendah,1
RIAU,MAKANAN,PERDESAAN,2015,SEPTEMBER,318195.0,Menengah Rendah,1
RIAU,MAKANAN,PERDESAAN,2016,MARET,326262.0,Menengah Rendah,1
RIAU,MAKANAN,PERDESAAN,2016,SEPTEMBER,333174.0,Menengah Rendah,1
RIAU,MAKANAN,PERDESAANPERKOTAAN,2015,MARET,293851.0,Menengah Rendah,1
RIAU,MAKANAN,PERDESAANPERKOTAAN,2015,SEPTEMBER,306835.0,Menengah Rendah,1
RIAU,MAKANAN,PERDESAANPERKOTAAN,2016,MARET,312352.0,Menengah Rendah,1
RIAU,MAKANAN,PERDESAANPERKOTAAN,2016,SEPTEMBER,321762.0,Menengah Rendah,1
RIAU,MAKANAN,PERKOTAAN,2017,MARET,318174.0,Menengah Rendah,1
RIAU,MAKANAN,PERKOTAAN,2017,SEPTEMBER,327480.0,Menengah Rendah,1
RIAU,MAKANAN,PERKOTAAN,2018,MARET,342425.0,Menengah Rendah,1
RIAU,MAKANAN,PERKOTAAN,2018,SEPTEMBER,350004.0,Menengah Rendah,1
RIAU,MAKANAN,PERDESAAN,2017,MARET,346208.0,Menengah Rendah,1
RIAU,MAKANAN,PERDESAAN,2017,SEPTEMBER,350965.0,Menengah,0
RIAU,MAKANAN,PERDESAAN,2018,MARET,357685.0,Menengah,0
RIAU,MAKANAN,PERDESAAN,2018,SEPTEMBER,358620.0,Menengah,0
RIAU,MAKANAN,PERDESAANPERKOTAAN,2017,MARET,335922.0,Menengah Rendah,1
RIAU,MAKANAN,PERDESAANPERKOTAAN,2017,SEPTEMBER,342348.0,Menengah Rendah,1
RIAU,MAKANAN,PERDESAANPERKOTAAN,2018,MARET,351845.0,Menengah,0
RIAU,MAKANAN,PERDESAANPERKOTAAN,2018,SEPTEMBER,355411.0,Menengah,0
RIAU,MAKANAN,PERKOTAAN,2019,MARET,361135.0,Menengah,0
RIAU,MAKANAN,PERKOTAAN,2019,SEPTEMBER,383444.0,Menengah,0
RIAU,MAKANAN,PERKOTAAN,2020,MARET,400297.0,Menengah,0
RIAU,MAKANAN,PERKOTAAN,2020,SEPTEMBER,401965.0,Menengah,0
RIAU,MAKANAN,PERDESAAN,2019,MARET,368149.0,Menengah,0
RIAU,MAKANAN,PERDESAAN,2019,SEPTEMBER,381046.0,Menengah,0
RIAU,MAKANAN,PERDESAAN,2020,MARET,394776.0,Menengah,0
RIAU,MAKANAN,PERDESAAN,2020,SEPTEMBER,396647.0,Menengah,0
RIAU,MAKANAN,PERDESAANPERKOTAAN,2019,MARET,365515.0,Menengah,0
RIAU,MAKANAN,PERDESAANPERKOTAAN,2019,SEPTEMBER,381904.0,Menengah,0
RIAU,MAKANAN,PERDESAANPERKOTAAN,2020,MARET,396883.0,Menengah,0
RIAU,MAKANAN,PERDESAANPERKOTAAN,2020,SEPTEMBER,398654.0,Menengah,0
RIAU,MAKANAN,PERKOTAAN,2021,MARET,419858.0,Menengah,0
RIAU,MAKANAN,PERKOTAAN,2021,SEPTEMBER,432554.0,Menengah,0
RIAU,MAKANAN,PERKOTAAN,2022,MARET,450681.0,Menengah,0
RIAU,MAKANAN,PERKOTAAN,2022,SEPTEMBER,486130.0,Menengah,0
RIAU,MAKANAN,PERDESAAN,2021,MARET,409818.0,Menengah,0
RIAU,MAKANAN,PERDESAAN,2021,SEPTEMBER,423953.0,Menengah,0
RIAU,MAKANAN,PERDESAAN,2022,MARET,435905.0,Menengah,0
RIAU,MAKANAN,PERDESAAN,2022,SEPTEMBER,468911.0,Menengah,0
RIAU,MAKANAN,PERDESAANPERKOTAAN,2021,MARET,413593.0,Menengah,0
RIAU,MAKANAN,PERDESAANPERKOTAAN,2021,SEPTEMBER,427086.0,Menengah,0
RIAU,MAKANAN,PERDESAANPERKOTAAN,2022,MARET,441535.0,Menengah,0
RIAU,MAKANAN,PERDESAANPERKOTAAN,2022,SEPTEMBER,475492.0,Menengah,0
RIAU,NONMAKANAN,PERKOTAAN,2015,MARET,124441.0,Rendah,3
RIAU,NONMAKANAN,PERKOTAAN,2015,SEPTEMBER,128812.0,Rendah,3
RIAU,NONMAKANAN,PERKOTAAN,2016,MARET,134320.0,Rendah,3
RIAU,NONMAKANAN,PERKOTAAN,2016,SEPTEMBER,137972.0,Rendah,3
RIAU,NONMAKANAN,PERDESAAN,2015,MARET,93237.0,Rendah,3
RIAU,NONMAKANAN,PERDESAAN,2015,SEPTEMBER,98585.0,Rendah,3
RIAU,NONMAKANAN,PERDESAAN,2016,MARET,99515.0,Rendah,3
RIAU,NONMAKANAN,PERDESAAN,2016,SEPTEMBER,100785.0,Rendah,3
RIAU,NONMAKANAN,PERDESAANPERKOTAAN,2015,MARET,105361.0,Rendah,3
RIAU,NONMAKANAN,PERDESAANPERKOTAAN,2015,SEPTEMBER,110329.0,Rendah,3
RIAU,NONMAKANAN,PERDESAANPERKOTAAN,2016,MARET,113648.0,Rendah,3
RIAU,NONMAKANAN,PERDESAANPERKOTAAN,2016,SEPTEMBER,115497.0,Rendah,3
RIAU,NONMAKANAN,PERKOTAAN,2017,MARET,145074.0,Rendah,3
RIAU,NONMAKANAN,PERKOTAAN,2017,SEPTEMBER,147147.0,Rendah,3
RIAU,NONMAKANAN,PERKOTAAN,2018,MARET,148954.0,Rendah,3
RIAU,NONMAKANAN,PERKOTAAN,2018,SEPTEMBER,149398.0,Rendah,3
RIAU,NONMAKANAN,PERDESAAN,2017,MARET,104373.0,Rendah,3
RIAU,NONMAKANAN,PERDESAAN,2017,SEPTEMBER,106403.0,Rendah,3
RIAU,NONMAKANAN,PERDESAAN,2018,MARET,114001.0,Rendah,3
RIAU,NONMAKANAN,PERDESAAN,2018,SEPTEMBER,119824.0,Rendah,3
RIAU,NONMAKANAN,PERDESAANPERKOTAAN,2017,MARET,120571.0,Rendah,3
RIAU,NONMAKANAN,PERDESAANPERKOTAAN,2017,SEPTEMBER,122833.0,Rendah,3
RIAU,NONMAKANAN,PERDESAANPERKOTAAN,2018,MARET,128099.0,Rendah,3
RIAU,NONMAKANAN,PERDESAANPERKOTAAN,2018,SEPTEMBER,131734.0,Rendah,3
RIAU,NONMAKANAN,PERKOTAAN,2019,MARET,152604.0,Rendah,3
RIAU,NONMAKANAN,PERKOTAAN,2019,SEPTEMBER,163071.0,Rendah,3
RIAU,NONMAKANAN,PERKOTAAN,2020,MARET,170165.0,Rendah,3
RIAU,NONMAKANAN,PERKOTAAN,2020,SEPTEMBER,170891.0,Rendah,3
RIAU,NONMAKANAN,PERDESAAN,2019,MARET,123242.0,Rendah,3
RIAU,NONMAKANAN,PERDESAAN,2019,SEPTEMBER,129376.0,Rendah,3
RIAU,NONMAKANAN,PERDESAAN,2020,MARET,131654.0,Rendah,3
RIAU,NONMAKANAN,PERDESAAN,2020,SEPTEMBER,132088.0,Rendah,3
RIAU,NONMAKANAN,PERDESAANPERKOTAAN,2019,MARET,135097.0,Rendah,3
RIAU,NONMAKANAN,PERDESAANPERKOTAAN,2019,SEPTEMBER,142957.0,Rendah,3
RIAU,NONMAKANAN,PERDESAANPERKOTAAN,2020,MARET,147175.0,Rendah,3
RIAU,NONMAKANAN,PERDESAANPERKOTAAN,2020,SEPTEMBER,147436.0,Rendah,3
RIAU,NONMAKANAN,PERKOTAAN,2021,MARET,175412.0,Rendah,3
RIAU,NONMAKANAN,PERKOTAAN,2021,SEPTEMBER,185998.0,Rendah,3
RIAU,NONMAKANAN,PERKOTAAN,2022,MARET,191327.0,Rendah,3
RIAU,NONMAKANAN,PERKOTAAN,2022,SEPTEMBER,200815.0,Menengah Rendah,1
RIAU,NONMAKANAN,PERDESAAN,2021,MARET,136989.0,Rendah,3
RIAU,NONMAKANAN,PERDESAAN,2021,SEPTEMBER,140947.0,Rendah,3
RIAU,NONMAKANAN,PERDESAAN,2022,MARET,146319.0,Rendah,3
RIAU,NONMAKANAN,PERDESAAN,2022,SEPTEMBER,154999.0,Rendah,3
RIAU,NONMAKANAN,PERDESAANPERKOTAAN,2021,MARET,152344.0,Rendah,3
RIAU,NONMAKANAN,PERDESAANPERKOTAAN,2021,SEPTEMBER,158976.0,Rendah,3
RIAU,NONMAKANAN,PERDESAANPERKOTAAN,2022,MARET,164377.0,Rendah,3
RIAU,NONMAKANAN,PERDESAANPERKOTAAN,2022,SEPTEMBER,173340.0,Rendah,3
RIAU,TOTAL,PERKOTAAN,2013,MARET,346796.0,Menengah Rendah,1
RIAU,TOTAL,PERKOTAAN,2013,SEPTEMBER,366057.0,Menengah,0
RIAU,TOTAL,PERKOTAAN,2014,MARET,375286.0,Menengah,0
RIAU,TOTAL,PERKOTAAN,2014,SEPTEMBER,386606.0,Menengah,0
RIAU,TOTAL,PERDESAAN,2013,MARET,312591.0,Menengah Rendah,1
RIAU,TOTAL,PERDESAAN,2013,SEPTEMBER,339829.0,Menengah Rendah,1
RIAU,TOTAL,PERDESAAN,2014,MARET,357009.0,Menengah,0
RIAU,TOTAL,PERDESAAN,2014,SEPTEMBER,374466.0,Menengah,0
RIAU,TOTAL,PERKOTAAN,2015,MARET,404802.0,Menengah,0
RIAU,TOTAL,PERKOTAAN,2015,SEPTEMBER,417768.0,Menengah,0
RIAU,TOTAL,PERKOTAAN,2016,MARET,426346.0,Menengah,0
RIAU,TOTAL,PERKOTAAN,2016,SEPTEMBER,439542.0,Menengah,0
RIAU,TOTAL,PERDESAAN,2015,MARET,395659.0,Menengah,0
RIAU,TOTAL,PERDESAAN,2015,SEPTEMBER,416780.0,Menengah,0
RIAU,TOTAL,PERDESAAN,2016,MARET,425777.0,Menengah,0
RIAU,TOTAL,PERDESAAN,2016,SEPTEMBER,433960.0,Menengah,0
RIAU,TOTAL,PERDESAANPERKOTAAN,2015,MARET,399212.0,Menengah,0
RIAU,TOTAL,PERDESAANPERKOTAAN,2015,SEPTEMBER,417164.0,Menengah,0
RIAU,TOTAL,PERDESAANPERKOTAAN,2016,MARET,426000.0,Menengah,0
