Invoice ID,Unit price,Quantity,Tax 5%,Total,Date,Time,cogs,gross margin percentage,gross income,Rating,Branch_B,Branch_C,City_Naypyitaw,City_Yangon,Customer type_Normal,Gender_Male,Product line_Fashion accessories,Product line_Food and beverages,Product line_Health and beauty,Product line_Home and lifestyle,Product line_Sports and travel,Payment_Credit card,Payment_Ewallet,Quantity_bin
659-65-8956,-0.16283631635603635,-1.54348001272021,-1.0947109523129719,-1.0947109523129719,2019-01-16,15,-1.0947109523129719,4.761904762,-1.0947109523129719,-1.0320070706720772,True,False,False,False,False,True,True,False,False,False,False,False,True,Low
642-32-2990,-1.6884366996431506,1.5366353119986127,-0.8458852184561627,-0.8458852184561628,2019-02-02,20,-0.8458852184561628,4.761904762,-0.8458852184561627,-0.566273637751864,False,False,False,True,True,False,False,True,False,False,False,False,True,High
378-24-2715,-0.084290554048185,-1.2012449766403408,-0.8575062005318929,-0.8575062005318929,2019-01-20,20,-0.8575062005318929,4.761904762,-0.8575062005318929,-1.6723905409373707,True,False,False,False,True,True,False,False,False,True,False,False,True,Low
638-60-7125,1.6573106755855207,0.8521652398388743,2.088754549256149,2.0887545492561483,2019-02-14,17,2.088754549256149,4.761904762,2.088754549256149,-1.0320070706720772,False,False,False,True,True,False,False,False,False,False,False,True,False,High
659-36-1684,0.054675025419552124,0.5099302037590051,0.3941419277423309,0.3941419277423307,2019-01-12,12,0.39414192774233064,4.761904762,0.3941419277423309,-0.2751902421767308,False,True,True,False,False,True,False,False,False,False,True,True,False,High
219-22-9386,1.672415629875492,1.1944002759187435,2.529497384157736,2.529497384157735,2019-03-09,17,2.529497384157735,4.761904762,2.529497384157736,-1.6141738618223438,True,False,False,False,False,True,False,False,False,False,True,True,False,High
336-78-2147,0.3110816244918171,0.8521652398388743,0.8702603992568021,0.8702603992568021,2019-03-13,19,0.8702603992568019,4.761904762,0.8702603992568021,-1.3813071453622374,False,True,True,False,False,True,False,False,False,True,False,True,False,High
268-27-6179,0.030129474698348608,0.8521652398388743,0.6159659679525906,0.6159659679525905,2019-03-09,14,0.6159659679525904,4.761904762,0.6159659679525906,0.19054319074348233,True,False,False,False,False,False,True,False,False,False,False,False,True,High
668-90-8900,1.4356454713801898,0.5099302037590051,1.4878386930240026,1.4878386930240022,2019-03-10,18,1.4878386930240024,4.761904762,1.4878386930240026,-1.439523824477264,False,False,False,True,True,False,False,False,False,True,False,True,False,High
870-54-3162,-0.8844755075594213,-0.1745398684007332,-0.6252147316137144,-0.6252147316137144,2019-01-27,13,-0.6252147316137145,4.761904762,-0.6252147316137144,1.1802267356989355,False,False,False,True,True,False,False,False,False,False,True,False,False,Medium
189-08-9157,-0.9041119481363842,1.1944002759187435,-0.09406749203475666,-0.09406749203475667,2019-01-08,16,-0.09406749203475673,4.761904762,-0.09406749203475666,-0.6244903168668905,False,True,True,False,True,False,True,False,False,False,False,True,False,High
663-86-9076,0.48592147039823674,0.8521652398388743,1.028510831641009,1.0285108316410088,2019-01-08,15,1.028510831641009,4.761904762,1.028510831641009,0.8891433401238023,False,True,True,False,False,False,False,True,False,False,False,False,True,High
549-84-7482,1.3068757360581835,1.1944002759187435,2.1572841641439098,2.1572841641439098,2019-02-08,11,2.1572841641439098,4.761904762,2.1572841641439098,0.13232651162845588,True,False,False,False,True,False,False,False,False,False,True,False,True,High
191-10-6171,-0.6061667247666979,0.5099302037590051,-0.12922950765360164,-0.1292295076536018,2019-01-25,13,-0.1292295076536019,4.761904762,-0.12922950765360164,0.3069765489735357,True,False,False,False,True,False,True,False,False,False,False,False,False,High
802-70-5316,1.3767361496493014,0.16769516767913598,1.0475658243093016,1.0475658243093013,2019-03-06,20,1.0475658243093013,4.761904762,1.0475658243093016,0.7727099818937494,False,False,False,True,False,False,False,False,False,False,True,False,False,Medium
695-51-0018,-0.7866709285318562,-0.5167749044806024,-0.718738002804057,-0.718738002804057,2019-02-10,18,-0.718738002804057,4.761904762,-0.718738002804057,0.24875986985850929,True,False,False,False,True,False,False,False,False,False,True,False,False,Low
590-83-4591,1.200008184456636,0.16769516767913598,0.9275962740569115,0.9275962740569113,2019-02-17,14,0.9275962740569116,4.761904762,0.9275962740569115,1.0637933774688826,True,False,False,False,False,True,False,False,False,False,False,True,False,Medium
483-71-1164,0.967769512248325,0.16769516767913598,0.7699439804560144,0.7699439804560144,2019-03-08,16,0.7699439804560143,4.761904762,0.7699439804560144,-0.9737903915570507,False,True,True,False,True,False,False,False,True,False,False,False,True,Medium
597-78-7908,1.3046099929146877,-0.8590099405604715,-0.15776927245723302,-0.1577692724572331,2019-02-18,19,-0.15776927245723293,4.761904762,-0.15776927245723302,-0.44984027952181066,False,True,True,False,True,True,True,False,False,False,False,False,False,Low
700-81-1757,-1.108784078765497,-0.1745398684007332,-0.7521056020729733,-0.7521056020729733,2019-01-18,20,-0.7521056020729732,4.761904762,-0.7521056020729733,1.0637933774688826,False,False,False,True,True,False,False,False,False,False,False,True,False,Medium
354-39-5160,-0.8025311305363262,0.16769516767913598,-0.4318022836106624,-0.43180228361066253,2019-02-18,15,-0.43180228361066253,4.761904762,-0.4318022836106624,1.6459601686191492,False,False,False,True,False,False,False,False,False,True,False,False,False,Medium
241-72-9525,-0.14206700420732576,1.5366353119986127,0.903670722724526,0.9036707227245258,2019-02-16,12,0.9036707227245261,4.761904762,0.903670722724526,0.7144933027787219,True,False,False,False,True,True,False,False,False,False,True,False,False,High
575-30-8091,0.6354605178689536,0.8521652398388743,1.1638610934642182,1.1638610934642182,2019-03-16,19,1.1638610934642182,4.761904762,1.1638610934642182,1.2966600939289885,False,False,False,True,True,True,False,False,False,False,True,False,True,High
731-81-9469,1.2887497909102177,1.5366353119986127,2.5224906155532514,2.522490615553251,2019-01-23,13,2.5224906155532514,4.761904762,2.5224906155532514,-0.9155737124420238,False,True,True,False,False,False,False,False,False,False,True,True,False,High
280-17-4359,1.3151834609176678,1.5366353119986127,2.552397554718733,2.552397554718733,2019-01-25,13,2.552397554718733,4.761904762,2.552397554718733,0.6562766236636954,False,True,True,False,False,True,False,False,True,False,False,False,False,High
338-65-2210,0.488187213541732,1.5366353119986127,1.6167376008272292,1.616737600827229,2019-02-05,19,1.6167376008272292,4.761904762,1.6167376008272292,1.238443414813962,False,True,True,False,False,False,False,False,True,False,False,False,False,High
488-25-4221,-0.9539582972932898,-1.54348001272021,-1.1842181488153782,-1.1842181488153782,2019-02-22,10,-1.1842181488153782,4.761904762,-1.1842181488153782,0.8309266610087758,False,True,True,False,False,False,False,True,False,False,False,True,False,Low
239-10-7476,0.8412655200698145,0.16769516767913598,0.6840683408522737,0.6840683408522733,2019-01-21,16,0.6840683408522734,4.761904762,0.6840683408522737,0.598059944548669,False,False,False,True,True,False,False,False,False,True,False,False,True,Medium
458-41-1477,-0.35542448355317213,0.16769516767913598,-0.1282895752798294,-0.12828957527982954,2019-03-08,17,-0.1282895752798295,4.761904762,-0.1282895752798294,1.4713101312740688,False,True,True,False,True,False,False,False,True,False,False,True,False,Medium
685-64-1609,-0.9641541414390206,1.5366353119986127,-0.026435085321959748,-0.026435085321959737,2019-02-10,12,-0.02643508532195996,4.761904762,-0.026435085321959748,1.2966600939289885,False,False,False,True,False,False,True,False,False,False,False,False,True,High
568-90-5112,0.39529174465840794,-0.5167749044806024,-0.18383103373001003,-0.18383103373001003,2019-03-19,12,-0.18383103373001008,4.761904762,-0.18383103373001003,-0.7991403542119708,False,True,True,False,True,True,False,False,True,False,False,True,False,Low
262-47-2794,0.6112925910049993,0.8521652398388743,1.1419863036746087,1.1419863036746085,2019-03-06,15,1.1419863036746085,4.761904762,1.1419863036746087,-0.44984027952181066,True,False,False,False,False,True,False,False,False,True,False,True,False,High
238-49-0436,-0.8765454065571863,0.8521652398388743,-0.20468044274823166,-0.20468044274823177,2019-03-27,13,-0.20468044274823172,4.761904762,-0.20468044274823166,-1.206657108017157,False,False,False,True,True,True,False,False,True,False,False,True,False,High
608-96-3517,1.3544563420715938,-0.5167749044806024,0.2502468261575552,0.2502468261575552,2019-03-23,19,0.2502468261575553,4.761904762,0.2502468261575552,-1.264873787132184,True,False,False,False,False,False,True,False,False,False,False,True,False,Low
584-86-7256,-0.7972443965348363,0.5099302037590051,-0.28055861983093994,-0.28055861983094,2019-03-11,16,-0.28055861983094005,4.761904762,-0.28055861983093994,0.19054319074348233,False,True,True,False,False,True,False,False,False,False,True,True,False,High
746-94-0204,1.0410285405546862,1.1944002759187435,1.8865836404974914,1.8865836404974914,2019-01-29,11,1.886583640497491,4.761904762,1.8865836404974914,0.24875986985850929,False,False,False,True,True,True,True,False,False,False,False,True,False,High
214-17-6927,-1.4799883304415449,0.16769516767913598,-0.8916855595781578,-0.8916855595781578,2019-02-07,18,-0.8916855595781579,4.761904762,-0.8916855595781578,1.7041768477341757,False,True,True,False,True,False,False,True,False,False,False,False,True,Medium
400-89-4171,0.9553079249590986,0.8521652398388743,1.4533602645860826,1.4533602645860826,2019-01-28,13,1.4533602645860826,4.761904762,1.4533602645860826,1.3548767730440159,False,True,True,False,True,False,False,False,False,False,True,False,False,High
782-95-9291,1.3827781313652903,-0.1745398684007332,0.6573657165973792,0.6573657165973789,2019-02-20,15,0.6573657165973789,4.761904762,0.6573657165973792,1.1802267356989355,False,False,False,True,False,True,False,True,False,False,False,True,False,Medium
279-74-2924,0.6229989305797272,-1.54348001272021,-1.0058018945938751,-1.005801894593875,2019-01-04,19,-1.005801894593875,4.761904762,-1.0058018945938751,-0.5080569586368376,True,False,False,False,False,True,False,False,False,False,False,False,False,Low
307-85-2293,-0.20361969293895915,-0.1745398684007332,-0.2400560793611159,-0.24005607936111586,2019-03-07,13,-0.24005607936111598,4.761904762,-0.2400560793611159,1.5877434895041216,True,False,False,False,True,True,False,False,False,True,False,False,True,Medium
743-04-1105,1.5689466929891878,1.1944002759187435,2.4241395098976244,2.424139509897624,2019-03-30,14,2.424139509897624,4.761904762,2.4241395098976244,-0.566273637751864,True,False,False,False,False,True,False,False,True,False,False,False,True,High
423-57-2993,1.4243167556627114,0.16769516767913598,1.079865318608022,1.0798653186080218,2019-03-27,19,1.079865318608022,4.761904762,1.079865318608022,1.7623935268492021,True,False,False,False,True,True,False,False,False,False,True,False,True,Medium
894-41-5205,-0.471732631585952,0.8521652398388743,0.16172228622772883,0.16172228622772883,2019-01-19,19,0.16172228622772886,4.761904762,0.16172228622772883,0.7727099818937494,False,True,True,False,True,False,False,True,False,False,False,True,False,High
275-28-0149,0.3027738996323328,-1.54348001272021,-1.0420320151829159,-1.0420320151829159,2019-02-25,16,-1.0420320151829159,4.761904762,-1.0420320151829159,-0.566273637751864,False,False,False,True,True,True,False,False,False,False,True,False,False,Low
101-17-6199,-0.3731728048438885,0.5099302037590051,0.05529630699742125,0.0552963069974214,2019-03-13,19,0.05529630699742116,4.761904762,0.05529630699742125,0.015893153398402464,False,False,False,True,True,True,False,True,False,False,False,True,False,High
423-80-0988,0.7827338221961753,-1.2012449766403408,-0.6613166796063319,-0.6613166796063319,2019-01-30,19,-0.6613166796063319,4.761904762,-0.6613166796063319,-0.2751902421767308,False,True,True,False,True,True,False,False,False,False,True,False,True,Low
548-46-9322,-0.5955932567637178,1.5366353119986127,0.390553095042473,0.3905530950424729,2019-02-20,15,0.39055309504247293,4.761904762,0.390553095042473,-0.6244903168668905,True,False,False,False,True,True,False,True,False,False,False,True,False,High
505-02-0892,-0.4947676868781585,0.8521652398388743,0.1408728772095072,0.14087287720950734,2019-02-25,14,0.14087287720950722,4.761904762,0.1408728772095072,-0.7991403542119708,True,False,False,False,False,True,False,False,True,False,False,False,True,High
234-65-2137,1.507016380400305,1.5366353119986127,2.769436484662516,2.7694364846625157,2019-01-16,13,2.7694364846625157,4.761904762,2.769436484662516,-1.264873787132184,False,True,True,False,True,True,False,False,False,True,False,False,False,High
687-47-8271,1.6354084918650622,1.5366353119986127,2.9146987606091423,2.914698760609142,2019-02-08,16,2.914698760609142,4.761904762,2.9146987606091423,1.0055766983538552,False,False,False,True,True,True,True,False,False,False,False,True,False,High
796-32-9050,-0.16585730721403058,0.16769516767913598,0.0003957115293582701,0.00039571152935824835,2019-01-19,16,0.000395711529358179,4.761904762,0.0003957115293582701,-0.2751902421767308,False,False,False,True,True,True,False,True,False,False,False,False,False,Medium
105-31-1824,0.5229286084086663,0.5099302037590051,0.764987973394306,0.7649879733943057,2019-02-01,15,0.7649879733943057,4.761904762,0.764987973394306,0.8891433401238023,False,False,False,True,False,True,False,False,False,False,True,True,False,High
249-42-3782,0.5414321774138817,-0.1745398684007332,0.18141814187813926,0.1814181418781391,2019-01-03,11,0.18141814187813912,4.761904762,0.18141814187813926,-0.8573570333269973,False,False,False,True,True,True,False,False,True,False,False,False,True,Medium
316-55-4634,0.9205665300921642,-0.1745398684007332,0.39589361989345184,0.3958936198934518,2019-01-26,12,0.39589361989345184,4.761904762,0.39589361989345184,1.4130934521590424,True,False,False,False,False,True,False,True,False,False,False,True,False,Medium
733-33-4967,-1.314966704823607,0.8521652398388743,-0.6015028012753681,-0.6015028012753681,2019-03-03,19,-0.6015028012753681,4.761904762,-0.6015028012753681,-0.39162360040678423,False,True,True,False,True,True,False,False,False,False,False,False,False,High
608-27-6295,-0.1050598661968956,0.16769516767913598,0.04166728757772328,0.0416672875777231,2019-01-19,17,0.041667287577723006,4.761904762,0.04166728757772328,1.6459601686191492,True,False,False,False,False,True,False,False,False,False,False,True,False,Medium
414-12-7047,-1.3549948336920312,0.8521652398388743,-0.637732921864409,-0.6377329218644091,2019-01-18,12,-0.6377329218644091,4.761904762,-0.637732921864409,1.0055766983538552,True,False,False,False,True,True,False,True,False,False,False,False,True,High
827-26-2100,-0.8244333142567848,1.1944002759187435,-0.012934238498685123,-0.012934238498685137,2019-03-21,16,-0.012934238498685184,4.761904762,-0.012934238498685123,1.0637933774688826,False,False,False,True,False,True,False,False,False,True,False,False,True,High
